CountryCode,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
IDA,NY.GDP.MKTP.CD,5.53E+11,5.56E+11,5.97E+11,6.65E+11,7.80E+11,9.12E+11,1.09E+12,1.27E+12,1.52E+12,1.52E+12,1.75E+12,1.78E+12,1.88E+12,2.04E+12,2.20E+12,2.15E+12,2.19E+12,2.29E+12,2.37E+12,2.46E+12,2.41E+12,2.63E+12,2.81E+12
IDA,SE.TER.ENRR,4.739059925,5.168330193,5.37526989,5.572740078,5.802320004,6.26473999,6.60033989,6.971330166,7.399650097,8.088470459,8.726849556,9.170220375,9.610730171,9.971770287,10.22982025,10.45888996,10.54623985,10.71667957,10.98145962,11.80694008,12.03569031,12.19532967,12.32036972
IDB,NY.GDP.MKTP.CD,2.07E+11,2.06E+11,2.28E+11,2.56E+11,3.12E+11,3.73E+11,4.69E+11,5.41E+11,6.40E+11,6.07E+11,7.16E+11,8.24E+11,9.09E+11,9.90E+11,1.08E+12,1.02E+12,9.77E+11,9.60E+11,1.05E+12,1.07E+12,1.00E+12,1.10E+12,1.17E+12
IDB,SE.TER.ENRR,4.872489929,5.176640034,5.505259991,5.819600105,6.165530205,6.68956995,6.739329815,6.967549801,6.953199863,7.458529949,7.859079838,8.443539619,8.995690346,9.355290413,9.546239853,9.57859993,9.576729774,9.803119659,9.69631958,11.00226974,11.41998959,11.90711021,11.87526035
IDN,NY.GDP.MKTP.CD,1.65E+11,1.60E+11,1.96E+11,2.35E+11,2.57E+11,2.86E+11,3.65E+11,4.32E+11,5.10E+11,5.40E+11,7.55E+11,8.93E+11,9.18E+11,9.13E+11,8.91E+11,8.61E+11,9.32E+11,1.02E+12,1.04E+12,1.12E+12,1.06E+12,1.19E+12,1.32E+12
IDN,SE.TER.ENRR,14.92541981,14.23404026,14.80152035,15.90357018,16.32126999,16.87046051,16.9588604,17.79603004,20.80934906,23.0492897,23.80781937,25.45994949,29.56583977,30.43857002,30.52533913,33.03264999,35.47574997,36.63386154,36.79545975,37.92596817,38.65038681,41.00220871,42.63317108
IDX,NY.GDP.MKTP.CD,3.47E+11,3.50E+11,3.70E+11,4.09E+11,4.69E+11,5.40E+11,6.21E+11,7.33E+11,8.82E+11,9.09E+11,1.04E+12,9.58E+11,9.66E+11,1.05E+12,1.12E+12,1.13E+12,1.21E+12,1.33E+12,1.32E+12,1.39E+12,1.41E+12,1.53E+12,1.64E+12
IDX,SE.TER.ENRR,4.670979977,5.164050102,5.307670116,5.44438982,5.612909794,6.043139935,6.52782011,6.97329998,7.632989883,8.418310165,9.181489944,9.550390244,9.931429863,10.29187965,10.58370972,10.91273022,11.04341984,11.18107033,11.63212013,12.2130003,12.34566021,12.34027958,12.54421043
IMN,NY.GDP.MKTP.CD,1563667800,1659131244,1947332922,2328658228,2822358473,3032409189,3422735302,4466353635,5928788781,5486918995,5920366628,6565668781,6690228489,7001180246,7708459145,7084795708,6846373277,6979791187,7491654051,7314966839,6684229269,,
IMN,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
IND,NY.GDP.MKTP.CD,4.68E+11,4.85E+11,5.15E+11,6.08E+11,7.09E+11,8.20E+11,9.40E+11,1.22E+12,1.20E+12,1.34E+12,1.68E+12,1.82E+12,1.83E+12,1.86E+12,2.04E+12,2.10E+12,2.29E+12,2.65E+12,2.70E+12,2.84E+12,2.67E+12,3.15E+12,3.39E+12
IND,SE.TER.ENRR,9.45524025,9.670149803,10.16469002,10.61573029,10.92669964,10.64636993,11.43132973,13.02947998,14.9149704,15.88144016,17.67033005,22.49313545,23.9132309,23.3749733,24.89837837,26.17382813,26.2255764,26.81100845,27.42119789,27.89007378,28.65026283,30.33391953,31.57125854
INX,NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,
INX,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
IRL,NY.GDP.MKTP.CD,1.00E+11,1.09E+11,1.29E+11,1.65E+11,1.94E+11,2.12E+11,2.32E+11,2.70E+11,2.75E+11,2.36E+11,2.22E+11,2.39E+11,2.26E+11,2.38E+11,2.59E+11,2.92E+11,2.99E+11,3.36E+11,3.86E+11,3.99E+11,4.26E+11,5.04E+11,5.29E+11
IRL,SE.TER.ENRR,49.44981003,50.67480087,53.53480148,55.84616852,58.92190933,58.86931992,58.44118118,58.30199051,54.01747131,56.50397873,,,,,,,,,,,74.68031311,78.77760315,
IRN,NY.GDP.MKTP.CD,1.10E+11,1.27E+11,1.29E+11,1.54E+11,1.90E+11,2.26E+11,2.66E+11,3.50E+11,4.12E+11,4.16E+11,4.87E+11,6.26E+11,6.44E+11,4.93E+11,4.60E+11,4.08E+11,4.58E+11,4.87E+11,3.28E+11,2.84E+11,2.40E+11,3.59E+11,3.89E+11
IRN,SE.TER.ENRR,19.40138054,20.26774979,19.09186935,20.34056091,22.32077026,23.57930946,26.3164196,31.04055977,37.64194107,37.84104156,43.62477112,48.57003021,54.07664871,56.62018967,64.97392273,72.12127686,69.18332672,68.12741089,62.71046829,59.95137024,57.34032822,,
IRQ,NY.GDP.MKTP.CD,48364250944,36176430129,32928454672,21921569479,36627901762,49954890353,65140147197,88837055195,1.32E+11,1.12E+11,1.39E+11,1.86E+11,2.18E+11,2.35E+11,2.28E+11,1.67E+11,1.67E+11,1.87E+11,2.27E+11,2.34E+11,1.81E+11,2.08E+11,2.64E+11
IRQ,SE.TER.ENRR,12.05463028,,12.60245037,,15.45306969,15.49934006,,,,,,,,,,,,,,,,,
ISL,NY.GDP.MKTP.CD,9025660362,8234846523,9318398444,11429335645,13825309101,16852971987,17465318552,21652505597,18074619562,13154416197,13751161918,15221622926,14751508134,16125060515,17867662178,17517210519,20793168031,24728285177,26260850582,24663643102,21553080484,25552639899,27841648044
ISL,SE.TER.ENRR,45.91744995,46.93735886,52.60911179,60.02698135,66.58217621,69.83242798,72.96820831,73.1370163,73.57546997,72.46755219,78.5030899,79.91941833,79.58248138,78.37239075,80.3950882,75.64199829,74.70063019,71.33724976,69.34023285,70.60935211,74.59060669,86.52320862,
ISR,NY.GDP.MKTP.CD,1.36E+11,1.35E+11,1.25E+11,1.31E+11,1.40E+11,1.47E+11,1.59E+11,1.84E+11,2.21E+11,2.12E+11,2.38E+11,2.67E+11,2.62E+11,2.98E+11,3.14E+11,3.03E+11,3.22E+11,3.58E+11,3.77E+11,4.02E+11,4.13E+11,4.89E+11,5.22E+11
ISR,SE.TER.ENRR,48.2686615,50.48223114,54.9123497,54.52058029,53.90750122,54.89609909,54.31494904,57.1039505,56.49702072,59.08211899,61.85303116,61.94562149,63.59127045,62.06241989,62.10562897,60.82278824,60.4474411,59.06586838,57.3934288,55.94453812,56.42721939,58.99428177,
ITA,NY.GDP.MKTP.CD,1.15E+12,1.17E+12,1.28E+12,1.58E+12,1.81E+12,1.86E+12,1.95E+12,2.21E+12,2.41E+12,2.20E+12,2.14E+12,2.29E+12,2.09E+12,2.14E+12,2.16E+12,1.84E+12,1.88E+12,1.96E+12,2.09E+12,2.01E+12,1.90E+12,2.11E+12,2.01E+12
ITA,SE.TER.ENRR,50.27297974,53.45325089,56.31557846,60.00595093,63.33314133,65.32758331,67.28408813,68.87316132,67.58043671,66.951828,65.37895203,64.2488327,62.34407043,60.89175034,60.88246918,60.94078827,61.35678864,62.69562912,64.47521973,65.6893692,68.72290039,71.287117,
JAM,NY.GDP.MKTP.CD,9005064475,9194727831,9719009562,9430234852,10174664854,11243865788,11930179173,12799600075,13709401444,12120458141,13220549858,14444661488,14807086491,14264205124,13899225340,14188938781,14077105503,14808984881,15730791526,15830766372,13812421859,14657586359,17097760745
JAM,SE.TER.ENRR,13.67481995,15.83349037,16.60994911,18.51844978,18.63175011,16.8241291,16.69659042,,21.67366028,21.86644936,25.32439995,24.95754051,27.46429062,25.82448006,,26.41311073,,,,,,,
JOR,NY.GDP.MKTP.CD,8460789845,8975812449,9582512831,10195627645,11411706629,12588998590,15056981664,17110442867,22658730357,24537876056,27133804225,29524149155,31634561690,34454440141,36847643521,38587017887,39892551127,41608435915,43370860704,44503005775,43579916197,45116317042,47451499859
JOR,SE.TER.ENRR,29.32793045,,32.5957489,36.49369049,40.89144897,40.24740982,39.42591095,37.15911865,39.90507126,40.87054825,37.19892883,36.99797058,43.55329132,,,33.26890945,31.6559906,28.43066025,32.30656815,31.59873009,32.66852951,33.49145126,36.00880814
JPN,NY.GDP.MKTP.CD,4.97E+12,4.37E+12,4.18E+12,4.52E+12,4.89E+12,4.83E+12,4.60E+12,4.58E+12,5.11E+12,5.29E+12,5.76E+12,6.23E+12,6.27E+12,5.21E+12,4.90E+12,4.44E+12,5.00E+12,4.93E+12,5.04E+12,5.12E+12,5.05E+12,5.01E+12,4.23E+12
JPN,SE.TER.ENRR,,,,,,,,,,,,,,62.83818817,62.72698975,62.47266006,63.18722916,62.46297836,62.2089386,62.11849976,62.13584137,,
KAZ,NY.GDP.MKTP.CD,18291990619,22152689130,24636598581,30833692831,43151647003,57123671734,81003864916,1.05E+11,1.33E+11,1.15E+11,1.48E+11,1.93E+11,2.08E+11,2.37E+11,2.21E+11,1.84E+11,1.37E+11,1.67E+11,1.79E+11,1.82E+11,1.71E+11,1.97E+11,2.21E+11
KAZ,SE.TER.ENRR,32.06386948,,,,,,56.31058121,,,,47.34412766,50.94898224,54.55308914,53.46783066,51.71162033,49.03163528,48.68696976,51.06547928,53.51586151,59.58197784,64.84986115,,
KEN,NY.GDP.MKTP.CD,12705350153,12986007426,13147736954,14904517650,16095337094,18737895401,25825512278,31958195182,35895153328,42347217913,45405615233,46869473166,56396704833,61671440481,68285796663,70120446664,74815143796,82036511259,92202979941,1.00E+11,1.01E+11,1.10E+11,1.13E+11
KEN,SE.TER.ENRR,2.765140057,2.832070112,2.82814002,,2.917749882,2.95904994,,,,3.970730066,,,,,,9.300310135,11.70067978,11.88621044,18.09276581,10.56947041,19.34871483,19.98534012,20.48342705
KGZ,NY.GDP.MKTP.CD,1369688498,1525116370,1605643105,1919008090,2211534585,2460246796,2834168893,3802570572,5139958956,4690061344,4794361821,6197765942,6605142864,7335033799,7468102369,6678177483,6813095396,7702938395,8271106196,8871019823,7780873259,8740681889,10930644915
KGZ,SE.TER.ENRR,35.32043839,40.61978149,43.05461884,39.56774902,38.49945068,39.44894028,40.08747101,39.81782913,44.098629,42.56119156,41.18678284,40.94816971,43.0413208,46.14224625,44.06209183,44.67168808,43.40132141,41.27732468,39.91525269,41.55659485,45.9235611,52.52537918,55.91849899
KHM,NY.GDP.MKTP.CD,3654031716,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235913,10351914178,10401851767,11242275289,12829541141,14054443213,15227991395,16702610842,18049954289,20016747858,22177200589,24571753582,27089390033,25872797892,26961061152,29956769529
KHM,SE.TER.ENRR,2.314399958,2.293250084,2.55727005,3.168679953,3.183069944,3.830430031,6.198919773,7.514669895,8.699990273,10.57789993,12.31179047,14.14043045,,,,14.64577007,,13.49985123,13.97683811,13.54044342,14.44093132,13.8764019,14.99855042
KIR,NY.GDP.MKTP.CD,67253134.61,63099885.31,72197928.62,90231027.78,102370615.2,112136227.8,110237144.5,132674795.9,141045173.6,132421058.9,155305532.9,180672664.8,189629948.8,184543103.7,177868153.1,170292283.2,178507958.1,188540699.1,196501504.2,175181684.8,177553260.1,227610034.8,223352943.2
KIR,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
KNA,NY.GDP.MKTP.CD,421695769.8,458643829,481077373.7,469869869.9,506900000,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718518.5,836092592.6,825381481.5,874896296.3,953170370.4,957037037,1008100000,1058944444,1076922222,1107844444,884522222.2,860844444.4,961563259.3
KNA,SE.TER.ENRR,,,,,,,,,19.76074982,,,,,,89.69235229,92.1944809,,,,,,,
KOR,NY.GDP.MKTP.CD,5.76E+11,5.48E+11,6.27E+11,7.03E+11,7.93E+11,9.35E+11,1.05E+12,1.17E+12,1.05E+12,9.44E+11,1.14E+12,1.25E+12,1.28E+12,1.37E+12,1.48E+12,1.47E+12,1.50E+12,1.62E+12,1.72E+12,1.65E+12,1.64E+12,1.81E+12,1.67E+12
KOR,SE.TER.ENRR,74.68985748,77.34335327,80.71604919,84.45639038,89.80090332,95.37001038,99.9493103,102.9492722,103.1361771,102.6584473,101.6732864,100.8196793,98.28697968,96.33750153,94.44216919,93.96765137,93.65772247,93.72302246,93.32817841,93.99891663,96.87677002,100.3176804,
KWT,NY.GDP.MKTP.CD,37718794714,34889597791,38135756834,47874659168,59439090601,80798630137,1.02E+11,1.15E+11,1.47E+11,1.06E+11,1.15E+11,1.54E+11,1.74E+11,1.74E+11,1.63E+11,1.15E+11,1.09E+11,1.21E+11,1.38E+11,1.36E+11,1.06E+11,1.37E+11,1.85E+11
KWT,SE.TER.ENRR,,18.30763054,19.26647949,19.58234978,19.97421074,,,,,,,,,,54.01670837,58.70372009,57.78276062,55.13330078,52.11346054,50.47005844,53.7298584,61.55804825,
LAC,NY.GDP.MKTP.CD,1.97E+12,1.91E+12,1.72E+12,1.76E+12,2.01E+12,2.43E+12,2.84E+12,3.35E+12,3.88E+12,3.60E+12,4.51E+12,5.27E+12,5.24E+12,5.38E+12,5.41E+12,4.60E+12,4.47E+12,4.98E+12,4.84E+12,4.77E+12,4.02E+12,4.62E+12,5.30E+12
LAC,SE.TER.ENRR,22.0384407,23.21776962,24.81430054,26.27565956,27.68606949,28.8725605,31.86725998,32.72381973,35.3829689,36.44361115,37.9702301,39.61069107,41.23419189,42.22681046,43.93191147,45.27098846,47.41252136,48.90491104,49.70140839,50.76924133,52.48962021,54.24708176,54.24290848
LAO,NY.GDP.MKTP.CD,1731198022,1768619058,1758176653,2023324407,2366398120,2735558735,3455031448,4223152219,5446434032,5836138127,7131773633,8750107402,10192848926,11983252627,13279248479,14426381187,15912495369,17071162084,18141651381,18740559554,18981800705,18827148530,15724383783
LAO,SE.TER.ENRR,2.657779932,3.068130016,4.10284996,4.86330986,5.658599854,7.701660156,8.909230232,11.4247303,13.2458601,16.41263008,16.87298965,17.67397118,17.50771141,19.09659576,18.6114006,18.18120575,17.11575127,15.43837452,14.5235405,13.76587391,12.58433437,12.45850277,
LBN,NY.GDP.MKTP.CD,17260364842,17649751244,19152238806,20082918740,21159827992,21497336499,22022709852,24827355015,29118916106,35399582929,38443907042,39927125961,44016799516,46880103081,48095213746,49929337837,51147308774,53027680686,54901519156,51605959131,31712128254,23131941557,
LBN,SE.TER.ENRR,28.15299988,31.88945961,33.27560043,33.01929855,34.88718033,36.91485977,38.15702057,40.64574814,41.94155884,42.07313919,42.31406021,45.56401825,44.82529831,48.06700897,42.53303146,38.82075119,42.10900879,43.99457932,47.27510834,50.3490181,51.6985817,58.44414139,61.59561157
LBR,NY.GDP.MKTP.CD,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3039982500,3509000000,4001047150
LBR,SE.TER.ENRR,18.04508972,,,,,,,,,,9.407500267,,11.2590704,,,,,,,,,,
LBY,NY.GDP.MKTP.CD,38270983032,34112079629,20481889764,26265625000,33122307692,47334697612,60094248772,68032985520,86710739535,60808538330,75380800664,48169243832,92540964666,75351117628,57372352562,48717506273,49912085228,67157451660,76686048499,69254143968,46808208747,39798423941,45752336036
LBY,SE.TER.ENRR,53.02122116,56.86169815,60.76211166,61.60128021,,,,,,,,,,,,,,,,,,,
LCA,NY.GDP.MKTP.CD,932592592.6,892592592.6,900000000,987407407.4,1066666667,1135555556,1268319185,1336088815,1437731111,1401507889,1482370370,1568370370,1598222222,1660222222,1749296296,1807222222,1865444444,1996703704,2057074074,2094185185,1516000000,1691259259,2065027556
LCA,SE.TER.ENRR,,,,,14.01496983,13.65275002,10.29598045,9.230970383,16.67528915,18.05968094,12.61832047,16.3322506,10.2659502,13.99131966,17.04717064,17.00725937,19.80537987,20.79093933,14.69777012,16.01026917,16.90415001,,16.25926971
LCN,NY.GDP.MKTP.CD,2.29E+12,2.24E+12,2.01E+12,2.06E+12,2.37E+12,2.86E+12,3.35E+12,3.95E+12,4.59E+12,4.31E+12,5.35E+12,6.09E+12,6.16E+12,6.31E+12,6.43E+12,5.38E+12,5.25E+12,5.83E+12,5.71E+12,5.62E+12,4.78E+12,5.51E+12,6.25E+12
LCN,SE.TER.ENRR,23.14510918,24.51275063,26.25221062,27.75801086,29.15609932,30.83820915,34.00320816,35.42950058,38.41275024,39.48738098,41.07933044,42.67430115,44.29552078,45.30680847,46.92070007,48.20022964,50.18819046,51.53564072,52.2324791,53.1361618,54.61428833,56.47755814,56.44976044
LDC,NY.GDP.MKTP.CD,2.19E+11,2.14E+11,2.33E+11,2.61E+11,3.01E+11,3.56E+11,4.12E+11,4.94E+11,6.04E+11,6.08E+11,6.90E+11,8.02E+11,8.42E+11,9.17E+11,9.86E+11,9.55E+11,9.91E+11,1.10E+12,1.09E+12,1.14E+12,1.16E+12,1.27E+12,1.42E+12
LDC,SE.TER.ENRR,3.682940006,4.157489777,4.25153017,4.410520077,4.481949806,4.834449768,5.26733017,5.676539898,6.287650108,7.160109997,7.950079918,8.497960091,8.757229805,9.013939857,9.109060287,9.432570457,9.702560425,9.76651001,10.23548985,10.74433041,10.77700043,10.69029999,
LIC,NY.GDP.MKTP.CD,1.87E+11,1.86E+11,2.01E+11,2.19E+11,2.57E+11,3.08E+11,3.56E+11,4.27E+11,5.13E+11,5.26E+11,5.92E+11,4.31E+11,4.09E+11,4.17E+11,4.49E+11,4.50E+11,4.44E+11,4.91E+11,4.16E+11,4.42E+11,4.36E+11,4.68E+11,5.22E+11
LIC,SE.TER.ENRR,4.54087019,4.760739803,4.95002985,5.093319893,5.431970119,5.809350014,6.189730167,6.426370144,6.887869835,7.481299877,8.008769989,8.166239738,8.549920082,8.706800461,9.076780319,9.033550262,8.872830391,8.963950157,9.058429718,9.197480202,9.398859978,,
LIE,NY.GDP.MKTP.CD,2483890594,2491800559,2688617885,3070803439,3454374270,3659320087,4000101033,4601430549,5081479840,4504376590,5082338965,5739705822,5456099685,6391711429,6657526636,6268513140,6237299538,6474310910,6692618411,6436467007,6405765970,7186428783,
LIE,SE.TER.ENRR,,,,20.35153008,24.70970917,24.70698929,29.88722038,30.97101021,36.59651947,34.50801086,34.93119812,43.5591011,42.59095001,,37.1198616,33.93664932,34.50735855,36.02344131,38.3868103,42.27378082,43.5071106,47.3196907,
LKA,NY.GDP.MKTP.CD,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279802451,32350238663,40713826321,42066223971,58636160849,67753284135,70447217164,77000578207,82528535573,85140955517,88012281910,94376237832,94493871351,89014978319,84440535699,88496535599,74403578363
LKA,SE.TER.ENRR,,,,,,,,,,,16.17111397,14.8214941,16.40153694,17.98661041,18.17341232,18.69140816,17.80683899,17.94799805,18.67174721,20.21912575,20.81221581,21.36296654,22.96470261
LMC,NY.GDP.MKTP.CD,1.36E+12,1.40E+12,1.47E+12,1.68E+12,1.96E+12,2.29E+12,2.69E+12,3.32E+12,3.74E+12,3.79E+12,4.53E+12,5.19E+12,5.46E+12,5.58E+12,5.87E+12,5.72E+12,6.00E+12,6.45E+12,6.61E+12,6.87E+12,6.62E+12,7.59E+12,8.11E+12
LMC,SE.TER.ENRR,10.67391968,11.08508968,11.49623013,11.82404995,12.3218298,12.62477016,13.30274963,14.50452995,15.84187984,16.59794998,17.91197014,20.41831017,21.39522934,21.46751976,22.65340042,23.49456978,23.53153038,23.63228035,23.76234055,24.43153954,24.97936058,25.91570091,26.57216072
LMY,NY.GDP.MKTP.CD,5.96E+12,6.01E+12,6.16E+12,6.95E+12,8.24E+12,9.81E+12,1.16E+13,1.44E+13,1.72E+13,1.68E+13,2.05E+13,2.42E+13,2.57E+13,2.72E+13,2.81E+13,2.67E+13,2.69E+13,2.96E+13,3.14E+13,3.21E+13,3.10E+13,3.65E+13,3.87E+13
LMY,SE.TER.ENRR,12.9316597,13.75378036,14.84735966,15.96438026,16.9014492,17.6973896,18.8169899,19.80604935,20.92675972,21.86445999,23.1987896,24.93684959,26.21640968,27.06529045,29.7944603,30.99814034,31.57481956,31.99383926,32.42906189,33.32963181,34.45354843,35.83140182,36.74526978
LSO,NY.GDP.MKTP.CD,887291645.3,825706961.2,775777263.1,1157825409,1511236656,1682343439,1800092519,1682025303,1766820422,1740835820,2234731974,2579421686,2477702253,2367113170,2441063169,2359754088,2114426469,2306741599,2556247156,2436029588,2117736528,2373416269,2553459763
LSO,SE.TER.ENRR,2.063930035,2.269880056,2.256710052,2.727720022,,3.495300055,3.716399908,,,,,,11.0302,10.5638504,10.45209026,9.687729836,,10.14649963,9.724470139,,,,
LTE,NY.GDP.MKTP.CD,3.41E+12,3.52E+12,3.74E+12,4.26E+12,5.12E+12,6.17E+12,7.45E+12,9.38E+12,1.17E+13,1.13E+13,1.36E+13,1.65E+13,1.77E+13,1.90E+13,1.98E+13,1.85E+13,1.86E+13,2.06E+13,2.26E+13,2.30E+13,2.25E+13,2.68E+13,2.81E+13
LTE,SE.TER.ENRR,16.03660965,17.85165977,20.20178986,22.58492088,24.43951035,26.2299099,28.10617065,28.96301079,29.74436951,30.7319603,32.54600143,34.11909866,36.07098007,38.61930847,46.04420853,48.38600922,49.76768112,51.01583099,52.69081879,54.87258148,58.31446075,62.12218857,65.06639099
LTU,NY.GDP.MKTP.CD,11524776867,12237388002,14259781159,18781721376,22627507452,26097677572,30183575104,39697891352,47797551588,37388122046,37128694028,43535051482,42927454291,46523420074,48533659592,41435533340,43047309306,47758736932,53751411409,54760617013,56914826861,66414994992,70334299008
LTU,SE.TER.ENRR,50.89682007,57.34761047,63.0700798,69.63041687,74.90138245,79.72981262,82.45317841,82.51583099,85.74508667,89.25216675,86.5725708,84.05558777,79.75163269,73.53320313,70.40061188,69.74053955,71.11852264,72.41745758,73.7303009,72.00897217,70.78690338,71.90931702,
LUX,NY.GDP.MKTP.CD,21230182989,21387533703,23649833332,29667268248,35064843793,37672280120,42910146296,51587401416,58844277702,54467289898,56213985987,61696281326,59776383527,65203276467,68804811898,60071584216,62216885436,65712180343,71000359760,69825641851,73992591285,85506243834,82274812251
LUX,SE.TER.ENRR,9.962800026,9.918160439,11.6310997,12.06099033,,,9.854310036,,10.67162991,,18.20212936,,19.11779022,,,20.29071045,19.92036057,19.59902,19.39151955,19.39694977,19.96138954,20.73414993,
LVA,NY.GDP.MKTP.CD,7958852839,8362398702,9557031605,11771975157,14435700533,17003459863,21570076499,31054350978,35854274229,26410909091,23956163077,27474380566,28169902669,30204783462,31386896487,27263090547,28083597512,30483806018,34429023435,34343961073,34601740323,39725383601,41153912663
LVA,SE.TER.ENRR,56.24380112,63.49176025,67.80930328,71.03424072,74.60855865,75.41919708,74.59651184,73.04329681,72.36354065,73.05489349,69.05104065,67.95346832,66.64354706,69.07659912,70.89794159,74.29988098,80.60481262,88.05742645,93.02448273,94.86453247,94.51083374,93.4839325,
MAC,NY.GDP.MKTP.CD,6774193548,6860272608,7371692469,8246479395,10643253443,12160056755,14874098382,18439981804,21027018551,21587786005,28241799668,36845887225,43189724080,51536592939,54902831794,45048188248,45070807280,50440935654,55284309690,55204961000,25459685020,30123795337,21979475561
MAC,SE.TER.ENRR,26.91960907,45.30915833,62.29272842,73.12809753,60.4595108,50.0512886,45.30970001,45.25254059,49.58333969,61.96089172,67.94210052,63.67145157,57.57683945,65.20188141,73.07177734,76.92749786,79.33001709,75.98607635,77.33177948,82.40144348,91.41013336,103.1477585,114.71875
MAF,NY.GDP.MKTP.CD,,,,,,,,,,,,775875858,,,772921756.3,,,,,,,,
MAF,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,
MAR,NY.GDP.MKTP.CD,43017455401,43831480206,47077192184,58029361339,66114147932,68852655480,75883820424,86947909745,1.02E+11,1.01E+11,1.01E+11,1.10E+11,1.07E+11,1.16E+11,1.19E+11,1.10E+11,1.12E+11,1.19E+11,1.27E+11,1.29E+11,1.21E+11,1.43E+11,1.34E+11
MAR,SE.TER.ENRR,10.03913021,10.3949604,10.50325012,10.93315983,11.06052017,11.64136028,12.13679981,11.60630989,12.67389965,13.16932011,14.08292961,15.96138,19.17580986,22.54977036,25.45235062,28.69558907,32.26958084,33.73701096,35.62242126,38.02486038,40.02001953,42.82289124,46.17955017
MCO,NY.GDP.MKTP.CD,2654476597,2673738413,2919691961,3597052153,4117728151,4204651894,4586828062,5875376402,6502945305,5473265702,5367561640,6088690667,5742748406,6555590642,7069351224,6261646950,6472837333,6431274938,7194256778,7383941919,6739642360,8596156574,
MCO,SE.TER.ENRR,,,,,,,,,,,,,,,,,49.07902908,,,,,,
MDA,NY.GDP.MKTP.CD,1288429392,1480673594,1661818168,1980907435,2598249556,2988342907,3408255364,4401173162,6054824433,5439434059,6974982391,8414351672,8709138767,9496717701,9399833207,7798692878,7982450758,9519053158,11253727815,11735774634,11531967881,13692230147,14420947884
MDA,SE.TER.ENRR,32.99705124,31.87236023,32.19184875,33.2817688,34.1402092,36.09843063,39.40245056,41.20458984,39.99850082,38.29285812,38.14535904,39.44804001,40.10863876,41.27716827,52.15151978,52.10005188,52.84357834,51.94903183,52.83494949,54.77457047,56.24251938,61.30234146,64.39253998
MDG,NY.GDP.MKTP.CD,4629247205,5438332601,5351701665,6372498891,5064732625,5859269752,6395712492,8524620891,10725137722,9616879408,9982711338,11551819618,11578975064,12423555457,12522957401,11323020700,11848613860,13176313594,13760033283,14104664678,13051441203,14554754115,14954967604
MDG,SE.TER.ENRR,2.093029976,1.967779994,2.006279945,2.182679892,2.528860092,2.623549938,2.809200048,3.184920073,3.268480062,3.468699932,3.62473011,4.009459972,4.07020998,4.214690208,4.73074007,4.727519989,4.761650085,5.236249924,5.324389935,5.534029961,5.676859856,5.582106113,6.150969982
MDV,NY.GDP.MKTP.CD,624337145.3,870031653.1,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774350163,2886163938,3295009231,3697353155,4109416450,4379134273,4754185599,5300949823,5609385434,3746329358,5405557162,6189865408
MDV,SE.TER.ENRR,,,,0.212899998,,,,10.30230045,11.38484955,,,,,,13.65797997,,,34.77801895,,36.26837158,,,
MEA,NY.GDP.MKTP.CD,1.05E+12,1.05E+12,1.04E+12,1.16E+12,1.37E+12,1.64E+12,1.92E+12,2.27E+12,2.83E+12,2.56E+12,2.98E+12,3.37E+12,3.64E+12,3.58E+12,3.60E+12,3.18E+12,3.21E+12,3.35E+12,3.52E+12,3.52E+12,3.16E+12,3.74E+12,4.41E+12
MEA,SE.TER.ENRR,19.6129303,20.25988007,20.76807976,21.20108032,22.55838013,23.69318008,24.54095078,26.05034065,27.86709023,28.42111969,30.2528801,30.94903946,33.16281128,34.77550888,37.39511871,39.63418961,39.47315979,40.10937881,40.42734146,40.74462891,40.72420883,40.91083908,40.96279144
MEX,NY.GDP.MKTP.CD,7.08E+11,7.57E+11,7.72E+11,7.29E+11,7.82E+11,8.77E+11,9.75E+11,1.05E+12,1.11E+12,9.00E+11,1.06E+12,1.18E+12,1.20E+12,1.27E+12,1.32E+12,1.17E+12,1.08E+12,1.16E+12,1.22E+12,1.27E+12,1.09E+12,1.27E+12,1.41E+12
MEX,SE.TER.ENRR,20.52597046,21.37763977,22.31535912,23.04779053,23.7031498,24.13098907,24.56896973,25.14743042,25.7789402,26.21059036,27.1670208,28.03615952,29.34964943,30.33016014,31.20528984,31.97186089,38.58977127,40.33906937,41.63827896,43.04413986,45.16545105,45.65061951,
